gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
678,full-cycle,25821,32,5505,0,0,0,1,0,466,1574,117,482,2204554,82468.4,446804,50.4,50.4,762.0,1078098,1082.7,104.7,355.9,446.8,9802,0,1099406,927096,5537,15314,2404,413837,22,299,22,0,0,0,2560,0,110.0,1,17,284,519.6,1.9,24,25.1,0,64.0,promoted,30613,0,252.9,525.0
679,young,10844,84,7,6894,0,10,1,1,303,2687,236,770,2209176,82573.1,208784,21.9,72.3,762.0,1078578,1084.3,104.7,356.1,448.0,9843,0,1099906,927109,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,302,482.1,1.9,24,22.7,0,72.3,,30618,0,253.0,525.3
680,young,11245,35,7,3646,0,10,1,0,241,5729,249,1480,2218670,82977.6,182050,14.2,86.5,762.0,1080290,1086.2,104.7,356.7,449.0,9861,0,1101659,928597,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,302,426.5,1.9,24,21.6,0,86.5,,30648,0,253.4,526.0
681,young,8638,160,6,4559,0,8,1,0,260,2534,250,1035,2219442,83004.3,164867,12.5,99.0,762.0,1081387,1087.2,104.8,357.2,449.3,9863,0,1102814,929628,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,302,376.6,1.9,24,21.5,0,99.0,,30682,0,253.6,526.5
682,young,12492,20,6,5563,0,10,1,0,352,4627,251,1815,2220310,83044.9,262138,20.6,119.6,762.0,1082285,1088.0,104.8,357.5,449.7,9864,0,1103770,930451,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,302,295.3,1.9,24,21.4,0,119.6,,30715,0,253.8,526.9
683,full-cycle,28484,30,5951,0,0,0,1,0,437,1980,212,448,2220976,83073.4,487780,52.4,52.4,758.0,1083582,1088.9,104.9,358.0,449.8,9864,0,1105098,931738,5981,17774,2907,446551,21,432,21,0,0,0,1560,256,128.0,1,0,290,506.9,1.9,24,28.8,0,64.0,promoted,30773,0,254.1,527.5
684,young,10808,121,7,3317,0,8,2,0,268,5301,253,1700,2230446,83384.6,188033,18.9,71.3,758.0,1085474,1091.8,105.0,358.6,451.4,9911,0,1107063,932669,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,0,291,445.1,1.9,24,25.1,0,71.3,,30824,0,254.7,528.8
685,young,11333,26,5,5557,0,8,2,1,233,4437,248,972,2234257,83513.2,170785,13.4,84.7,758.0,1086331,1092.7,105.0,358.9,451.8,9913,0,1107994,933354,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,1,290,394.7,1.9,24,25.0,0,84.7,,30872,0,254.9,529.2
686,young,13718,29,8,6699,0,9,1,0,301,4700,240,1877,2234875,83539.8,278393,21.4,106.1,758.0,1087197,1093.2,105.0,359.2,451.9,9913,0,1108928,934237,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,0,291,316.0,1.9,24,25.0,0,106.1,,30918,0,255.1,529.6
687,young,8324,21,7,2849,0,9,2,0,290,3958,243,1071,2235286,83554.2,131798,13.6,119.6,758.0,1088198,1094.0,105.1,359.5,452.2,9979,0,1110008,935246,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,0,291,269.0,1.9,24,21.1,0,119.6,,30962,0,255.3,530.1
688,full-cycle,35596,34,5825,0,0,0,2,0,584,2387,260,595,2237727,83645.4,608113,63.1,63.1,756.0,1090521,1096.8,105.2,360.3,453.8,10009,0,1112421,937086,5859,18418,7732,471683,17,960,3767,0,0,0,3366,208,128.0,1,24,265,452.3,1.9,24,25.1,0,64.0,promoted,31083,0,255.8,531.1
689,young,10881,27,6,2248,0,11,1,0,296,6976,256,1223,2246256,84024.5,203421,22.0,85.1,756.0,1091234,1098.3,105.2,360.5,454.9,10059,0,1113152,937126,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,0,290,427.2,1.9,24,22.1,0,85.1,,31087,0,256.0,531.4
690,young,14154,27,8,9653,0,8,1,1,266,2324,259,1792,2247322,84065.2,219265,16.8,101.9,756.0,1092985,1099.5,105.2,361.0,455.3,10059,0,1114972,938800,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,2,288,361.2,1.9,24,22.1,0,101.9,,31126,0,256.4,532.4
691,young,12312,20,7,2045,0,10,1,1,353,8033,247,1754,2247828,84090.4,277008,21.7,123.5,756.0,1094148,1100.2,105.3,361.3,455.5,10065,0,1116173,939956,0,0,0,0,0,0,0,0,0,0,0,1,128.0,0,0,290,281.6,1.9,24,21.8,0,123.5,,31154,0,256.6,532.9
692,young,17951,23,6,11973,0,8,1,1,364,2783,260,2704,2248495,84119.4,257596,19.9,143.4,756.0,1096047,1101.4,105.4,361.9,455.8,10065,0,1118133,941820,0,0,0,0,0,0,0,0,0,0,0,0,128.0,0,0,290,208.4,1.9,24,21.8,0,143.4,,31189,0,257.1,533.7
693,full-cycle,34918,35,5386,0,0,0,2,0,649,1388,250,661,2251002,84206.0,595770,62.1,62.1,756.0,1099028,1104.6,105.5,362.9,457.4,10098,0,1121173,944219,5422,22527,3240,579295,22,1133,29,0,0,0,3720,0,114.0,2,23,272,466.5,3.7,24,26.0,0,64.0,promoted,31290,0,257.8,535.3
694,young,13360,58,9,7413,0,10,1,1,218,4708,241,860,2255460,84349.2,250747,23.0,85.1,756.0,1099538,1106.1,105.5,363.1,458.5,10112,0,1121684,944231,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,1,295,442.2,1.9,24,24.9,0,85.1,,31300,0,258.0,535.6
695,young,14001,29,7,4303,0,12,1,1,293,8265,263,997,2261996,84655.0,246251,19.5,104.6,756.0,1100532,1107.9,105.5,363.5,459.8,10116,0,1122747,944696,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0,296,372.9,1.9,24,24.7,0,104.6,,31342,0,258.2,536.1
696,young,15750,31,6,8417,0,9,1,1,329,4661,262,2167,2262945,84692.1,175272,13.1,117.8,756.0,1102641,1109.1,105.6,364.1,459.9,10116,0,1124924,946866,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0,296,313.1,1.9,24,24.7,0,117.8,,31385,0,258.7,537.1
697,young,15764,32,10,10013,0,11,2,1,398,3073,264,2143,2264227,84742.2,258070,20.3,138.1,756.0,1104159,1110.2,105.7,364.5,460.2,10116,0,1126528,948371,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,0,296,239.3,1.9,24,24.7,0,138.1,,31436,0,259.0,537.8
698,full-cycle,27836,22,819,0,0,0,1,0,695,3739,238,706,2265658,84795.2,620563,65.1,65.1,756.0,1106795,1112.2,105.8,365.4,460.9,10126,0,1129204,950858,841,17650,7615,483616,19,890,2255,0,0,0,1711,0,122.0,3,0,290,483.3,5.6,24,26.8,0,65.1,promoted,31510,0,259.6,539.0
699,young,12743,37,9,3488,0,11,1,1,284,7083,234,1751,2277455,85265.6,232504,24.0,89.1,756.0,1108849,1113.9,105.8,366.0,461.5,10203,0,1131350,952447,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0,1,292,423.6,5.6,24,21.4,0,89.1,,31560,0,260.3,540.3
700,young,10748,26,9,2450,0,12,1,1,261,7029,265,884,2277855,85280.1,201290,15.4,104.6,756.0,1109965,1114.8,105.9,366.4,461.9,10203,0,1132541,953377,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0,0,293,368.5,5.6,24,21.4,0,104.6,,31605,0,260.5,540.9
701,young,9594,39,7,3813,0,11,1,1,353,4044,258,1236,2278862,85322.6,148038,11.4,115.9,756.0,1111233,1115.9,105.9,366.8,462.3,10203,0,1133862,954535,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0,0,293,315.8,5.6,24,21.4,0,115.9,,31647,0,260.8,541.5
702,young,16266,30,7,10843,0,11,1,1,397,3232,260,1662,2280426,85382.6,251612,19.7,135.7,756.0,1112523,1117.0,106.0,367.2,462.8,10203,0,1135218,955796,0,0,0,0,0,0,0,0,0,0,0,0,122.0,0,0,293,243.4,5.6,24,21.4,0,135.7,,31692,0,261.1,542.1
703,full-cycle,29736,25,6493,0,0,0,2,0,618,1649,241,631,2281909,85440.3,495919,55.5,55.5,756.0,1115184,1119.0,106.1,368.1,463.4,10226,0,1137979,958257,6518,17690,3327,452590,19,466,556,0,0,0,2195,0,124.0,1,16,275,495.7,1.9,24,25.3,0,64.0,promoted,31783,0,261.7,543.4
704,young,13589,56,8,3816,0,12,1,1,258,7630,231,1727,2293326,85873.5,215561,19.1,74.6,756.0,1116267,1121.8,106.1,368.5,465.6,10236,0,1139070,958438,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,2,289,448.7,0.0,24,24.5,0,74.6,,31791,0,262.0,543.9
705,young,13692,33,8,5024,0,12,2,1,358,6578,245,1581,2294995,85922.1,232857,17.8,92.4,756.0,1117611,1125.1,108.2,368.9,466.2,10236,0,1140459,959602,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,0,291,380.3,0.0,24,24.5,0,92.4,,31822,0,262.3,544.5
706,young,11618,29,7,2038,0,12,1,0,330,7319,259,1798,2295485,85940.8,225054,20.3,112.7,756.0,1119013,1125.9,108.2,369.4,466.3,10288,0,1141910,961010,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,0,291,309.7,0.0,24,21.4,0,112.7,,31851,0,262.6,545.2
707,young,12499,20,6,5233,0,10,2,1,353,5382,261,1414,2296127,85964.7,176395,13.3,126.0,756.0,1120106,1126.9,108.3,369.7,466.7,10288,0,1143049,962032,0,0,0,0,0,0,0,0,0,0,0,0,126.0,0,0,291,264.3,0.0,24,21.4,0,126.0,,31884,0,262.8,545.7
708,full-cycle,35810,26,1862,0,0,0,1,1,757,5096,241,769,2298506,86065.5,697642,70.0,70.0,756.0,1123071,1129.6,108.4,370.7,467.8,10309,0,1146112,964620,1889,23096,6515,575918,17,588,40,0,0,0,4289,0,130.0,6,24,259,426.1,11.1,24,26.8,0,70.0,promoted,31974,0,263.6,547.2
709,young,11980,70,9,7061,0,8,1,1,244,3363,232,1140,2304557,86268.0,213331,18.5,88.5,756.0,1123987,1131.3,108.4,371.0,469.1,10318,0,1147037,964970,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,2,287,396.5,11.1,24,26.1,0,88.5,,31978,0,263.8,547.7
710,young,11679,30,6,4722,0,10,1,0,327,4871,244,1609,2309728,86481.9,163087,13.0,101.5,756.0,1126174,1135.6,108.5,373.5,470.5,10324,0,1149280,966076,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,2,287,333.6,11.1,24,25.6,0,101.5,,32014,0,264.3,548.7
711,young,15654,30,8,9825,0,10,1,1,353,3356,244,1997,2310701,86518.6,258123,21.6,123.1,756.0,1127391,1153.9,125.7,373.9,471.0,10341,0,1150571,967179,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,289,259.4,11.1,24,24.4,0,123.1,,32062,0,264.6,549.4
712,young,14314,32,8,5394,0,9,1,0,372,5513,262,2881,2311580,86552.9,204937,15.7,138.8,756.0,1129381,1155.0,125.8,374.5,471.2,10343,0,1152621,969190,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,0,289,195.0,11.1,24,24.3,0,138.8,,32103,0,265.0,550.3
713,young,11928,24,7,5946,0,10,1,1,372,3288,274,2174,2313187,86620.0,151917,12.0,150.8,756.0,1130992,1156.1,125.8,375.0,471.5,10345,0,1154293,970749,0,0,0,0,0,0,0,0,0,0,0,0,130.0,0,2,287,148.7,11.1,24,24.1,0,150.8,,32154,0,265.4,551.0
714,full-cycle,26470,32,4090,0,0,0,1,0,662,3112,274,672,2317055,86730.9,530646,57.7,57.7,756.0,1132770,1158.4,125.9,375.6,472.8,10345,0,1155659,972109,4122,16401,4347,444204,19,513,22,0,0,0,1595,0,76.0,1,0,315,547.5,1.9,24,27.5,0,64.0,promoted,32240,0,265.8,552.0
715,young,12092,98,7,5059,0,12,2,0,240,4558,256,2026,2326170,87071.3,200570,19.6,77.3,756.0,1134819,1160.9,126.0,376.3,474.2,10391,0,1157800,973103,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,2,314,490.8,1.9,24,23.9,0,77.3,,32291,0,266.4,553.3
716,young,11103,29,7,4997,0,15,1,1,286,4513,288,1164,2331654,87281.9,189643,14.6,91.9,756.0,1135724,1161.8,126.1,376.6,474.5,10391,0,1158774,973947,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,316,432.6,1.9,24,23.9,0,91.9,,32336,0,266.6,553.8
717,young,7647,35,6,3248,0,8,1,0,266,2936,263,1070,2332394,87309.3,137652,12.5,104.4,756.0,1136663,1162.4,126.1,376.9,474.6,10431,0,1159761,974914,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,2,314,396.8,1.9,24,21.6,0,104.4,,32368,0,266.8,554.2
718,young,10748,30,8,3128,0,9,2,1,412,5154,273,1920,2333691,87370.1,211361,18.7,123.1,756.0,1137784,1163.4,126.2,377.3,475.0,10479,0,1160932,975948,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,316,325.9,1.9,24,18.8,0,123.1,,32401,0,267.0,554.6
719,full-cycle,24150,30,830,0,0,0,1,0,488,1592,138,499,2334952,87420.9,456151,52.5,52.5,756.0,1139371,1164.8,126.2,377.8,475.5,10509,0,1162575,977432,860,12464,8304,393204,32,5143,1032,0,0,0,2453,0,90.0,10,15,284,515.6,18.5,24,24.2,0,64.0,promoted,32491,0,267.4,555.5
720,young,11215,156,6,4857,0,9,1,0,241,4965,225,891,2343866,87828.7,212309,19.5,72.1,756.0,1139936,1165.9,126.2,378.0,476.3,10517,0,1163168,977774,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,2,307,478.9,18.5,24,23.6,0,72.1,,32505,0,267.6,555.8
721,young,10629,36,8,2349,0,9,2,1,269,6159,246,1722,2344804,87866.7,211079,18.5,90.6,756.0,1141579,1167.3,126.3,378.4,477.0,10549,0,1164899,979237,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,309,413.5,18.5,24,21.6,0,90.6,,32553,0,268.0,556.6
722,young,11911,33,7,4799,0,10,1,2,305,5225,259,1442,2345168,87881.1,215161,16.3,106.9,756.0,1142741,1168.1,126.4,378.8,477.2,10549,0,1166109,980379,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,309,357.3,18.5,24,21.6,0,106.9,,32592,0,268.3,557.1
723,young,14175,35,8,6620,0,9,2,1,420,4315,253,2593,2346226,87923.7,208040,15.8,122.7,756.0,1144116,1169.2,126.4,379.2,477.7,10549,0,1167559,981656,0,0,0,0,0,0,0,0,0,0,0,1,90.0,0,0,309,293.9,18.5,24,21.6,0,122.7,,32641,0,268.6,557.8
724,full-cycle,33826,30,3664,0,0,0,1,0,619,1920,245,631,2347666,87975.7,583859,61.6,61.6,756.0,1145820,1170.7,126.5,379.8,478.2,10549,0,1169325,983300,3694,21493,6710,469638,23,756,3371,0,0,0,1924,0,96.0,1,0,305,518.4,1.9,24,27.0,0,64.0,promoted,32708,0,269.0,558.6
725,young,11586,62,9,6630,0,10,2,0,286,3546,248,1023,2358844,88348.9,211193,20.5,82.1,756.0,1146750,1171.3,126.5,380.1,478.4,10589,0,1170305,984081,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,306,461.7,1.9,24,24.1,0,82.1,,32741,0,269.3,559.2
726,young,10950,30,7,5130,0,8,2,0,258,4198,254,1194,2361222,88442.4,183957,14.7,96.8,756.0,1147964,1173.6,126.5,381.4,479.1,10601,0,1171588,985118,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,306,410.0,1.9,24,23.1,0,96.8,,32784,0,269.5,559.7
727,young,13670,20,7,9087,0,14,2,1,495,2394,258,1555,2362297,88489.9,183801,14.3,111.1,756.0,1149096,1174.2,126.6,381.8,479.1,10603,0,1172810,986323,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,306,359.9,1.9,24,23.0,0,111.1,,32834,0,269.7,560.2
728,young,8671,34,8,3831,0,8,1,0,324,2556,268,1808,2364902,88543.9,102855,7.9,119.0,756.0,1150944,1175.4,126.7,382.3,479.5,10605,0,1174720,988103,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,306,314.6,1.9,24,22.8,0,183.0,,32879,0,270.2,561.0
729,young,17288,34,10,6776,0,9,1,1,605,7447,271,2314,2366586,88616.3,275120,23.2,142.1,756.0,1153127,1177.1,126.7,383.0,480.1,10625,0,1176962,990148,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,306,230.8,1.9,24,21.6,0,142.1,,32925,0,270.7,562.1
730,full-cycle,32118,36,5318,0,0,0,2,1,491,980,213,503,2369348,88723.0,508538,56.7,56.7,756.0,1154747,1179.1,126.8,383.5,481.2,10626,0,1178626,991467,5354,18382,6729,485948,24,4921,295,0,0,0,1641,0,98.0,2,1,302,526.3,3.7,24,26.4,0,64.0,promoted,32978,0,271.1,562.8
731,young,11108,74,5,3032,0,9,1,0,256,5744,252,1905,2381463,89141.4,169723,16.0,72.7,756.0,1156817,1181.9,126.9,384.1,483.0,10657,0,1180753,991972,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,305,472.2,3.7,24,24.0,0,72.7,,33011,0,271.7,564.1
732,young,5897,37,8,664,0,12,1,1,268,3659,263,1188,2383344,89227.1,102215,8.1,80.8,756.0,1157731,1182.7,126.9,384.4,483.3,10663,0,1181720,992787,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,305,430.3,3.7,24,23.7,0,80.8,,33045,0,271.9,564.5
733,young,10208,28,5,4586,0,10,2,0,278,3736,251,1476,2384098,89262.7,196426,15.8,96.5,756.0,1158583,1183.3,126.9,384.7,483.5,10663,0,1182624,993635,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,305,373.0,3.7,24,23.7,0,96.5,,33078,0,272.1,565.0
734,young,11081,30,8,5082,0,10,2,1,299,4121,257,1442,2384813,89293.0,152415,11.5,108.1,756.0,1159848,1184.1,127.0,385.1,483.7,10664,0,1183938,994873,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,305,331.5,3.7,24,23.6,0,108.1,,33111,0,272.4,565.6
735,young,15954,31,7,5999,0,13,2,1,388,7415,258,2009,2386310,89355.0,252857,19.6,127.7,756.0,1160879,1185.1,127.0,385.4,484.1,10664,0,1185022,995827,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,1,304,251.7,3.7,24,23.6,0,127.7,,33143,0,272.7,566.1
736,full-cycle,32988,26,4598,0,0,0,2,0,535,1276,144,549,2388188,89416.1,576988,60.7,60.7,756.0,1162509,1187.0,127.1,386.0,485.1,10697,0,1186751,997209,4623,20467,4724,551520,21,2848,24,0,0,0,3164,0,106.0,2,18,281,485.8,3.7,24,26.1,0,64.0,promoted,33237,0,273.0,566.8
737,young,11521,27,8,6356,0,9,1,0,212,4008,236,788,2396148,89792.0,203873,19.0,79.7,756.0,1163027,1188.4,127.1,386.1,486.3,10711,0,1187278,997222,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,301,460.1,3.7,24,25.0,0,79.7,,33246,0,273.2,567.2
738,young,15304,51,8,4009,0,10,2,1,299,8678,242,2158,2397838,89857.4,290473,23.7,103.4,756.0,1164646,1189.9,127.2,386.6,487.0,10724,0,1188972,998616,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,1,300,380.0,3.7,24,24.1,0,103.4,,33297,0,273.5,567.9
739,young,7847,36,8,3950,0,8,1,0,288,2498,252,976,2398097,89866.6,140542,10.3,113.7,756.0,1165755,1190.6,127.2,386.9,487.2,10724,0,1190145,999748,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,301,343.9,3.7,24,24.1,0,113.7,,33336,0,273.8,568.4
740,young,15820,53,4,6544,0,10,1,1,397,6618,246,2094,2399454,89934.0,268676,20.6,134.3,756.0,1167423,1192.0,127.3,387.5,487.7,10724,0,1191879,1001286,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,301,260.9,3.7,24,24.1,0,134.3,,33373,0,274.2,569.3
741,full-cycle,35672,24,5661,0,0,0,2,0,648,6826,265,660,2401306,89994.6,643576,65.9,65.9,756.0,1170195,1194.5,127.4,388.4,488.8,10768,0,1194755,1003739,5685,18497,8708,458865,18,1150,49,0,0,0,2768,1,104.0,2,17,283,477.4,3.7,24,23.8,0,65.9,promoted,33485,0,274.8,570.6
742,young,9833,89,6,2322,0,10,1,0,325,6152,231,847,2408204,90280.5,198760,22.7,88.7,756.0,1170700,1196.1,127.4,388.6,490.0,10815,0,1195287,1003762,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,301,444.0,1.9,24,21.0,0,88.7,,33491,0,275.0,570.9
743,young,10310,35,8,4339,0,8,2,0,256,3978,255,1587,2412403,90451.8,164768,12.3,100.9,756.0,1172915,1197.7,127.5,389.3,490.5,10815,0,1197575,1005846,0,0,0,0,0,0,0,0,0,0,0,1,106.0,0,0,301,386.2,1.9,24,21.0,0,100.9,,33534,0,275.4,571.8
744,young,9450,20,4,4739,0,9,2,0,311,3124,245,1214,2414529,90490.2,149019,11.2,112.2,756.0,1174323,1198.7,127.5,389.7,490.8,10815,0,1199035,1007202,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,301,341.0,1.9,24,21.0,0,112.2,,33577,0,275.8,572.6
745,young,16318,28,7,5602,0,10,1,1,389,8390,254,1792,2415754,90550.5,276667,21.9,134.1,756.0,1175471,1199.6,127.6,390.0,491.2,10817,0,1200264,1008298,0,0,0,0,0,0,0,0,0,0,0,0,106.0,0,0,301,254.5,1.9,24,20.9,0,134.1,,33621,0,276.0,573.1
746,full-cycle,34948,30,2892,0,0,0,1,1,659,2200,265,671,2417448,90604.9,641757,67.0,67.0,756.0,1178728,1202.5,127.7,391.1,492.4,10850,0,1203617,1011218,2921,18094,10625,485154,18,1731,5998,0,0,0,3295,0,114.0,1,19,277,467.0,1.9,24,25.4,0,67.0,promoted,33713,0,276.7,574.6
747,young,9694,59,8,5072,0,9,1,0,238,3422,245,801,2425775,90922.0,242525,20.7,87.7,756.0,1179234,1204.2,127.7,391.3,493.8,10857,0,1204141,1011277,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,434.6,1.9,24,24.8,0,87.7,,33718,0,276.8,574.8
748,young,11958,29,6,4300,0,9,1,1,295,5414,248,1803,2429346,91060.6,195194,14.6,102.3,756.0,1181036,1205.4,127.8,391.8,494.2,10857,0,1205991,1013002,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,370.9,1.9,24,24.8,0,102.3,,33751,0,277.2,575.7
749,young,16620,19,6,4478,0,8,2,1,361,9438,252,2231,2431886,91092.7,314238,25.4,127.8,756.0,1183041,1206.7,127.9,392.4,494.5,10868,0,1208069,1014961,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,279.5,1.9,24,24.0,0,127.8,,33797,0,277.7,576.7
750,young,12756,31,6,6511,0,13,1,0,346,3757,268,1989,2432336,91110.3,187878,14.4,142.1,756.0,1184386,1207.5,127.9,392.8,494.7,10870,0,1209477,1016316,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,227.5,1.9,24,23.8,0,142.1,,33840,0,278.0,577.3
751,full-cycle,40295,22,5061,0,0,0,1,1,716,1815,262,729,2435673,91223.4,683706,70.7,70.7,756.0,1187575,1210.8,128.0,393.9,496.4,10925,0,1212757,1018967,5083,20425,10932,521996,18,1398,6965,0,0,0,3840,0,114.0,2,26,269,449.7,3.7,24,23.7,0,70.7,promoted,33955,0,278.7,578.8
752,young,12331,56,5,7287,0,8,1,1,230,3589,252,1063,2443505,91489.8,239776,22.3,93.0,756.0,1188102,1212.3,128.1,394.1,497.5,10935,0,1213314,1018997,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,425.3,3.7,24,22.9,0,93.0,,33965,0,278.9,579.2
753,young,9709,29,13,4050,0,7,1,1,281,3964,249,1271,2448337,91677.2,183678,14.3,107.2,756.0,1189788,1213.9,128.1,394.5,498.3,10941,0,1215075,1020500,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,365.4,3.7,24,22.5,0,107.2,,34012,0,279.3,580.0
754,young,19503,30,6,5569,0,11,2,1,400,10790,253,2582,2449390,91717.6,307855,24.3,131.5,756.0,1191738,1215.3,128.2,395.1,498.9,10942,0,1217088,1022351,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,267.1,3.7,24,22.5,0,131.5,,34056,0,279.8,581.0
755,young,13146,41,6,5165,0,12,2,1,411,5350,272,2064,2449875,91736.9,166302,13.3,144.8,756.0,1193810,1216.6,128.3,395.8,499.1,10958,0,1219231,1024398,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,218.5,3.7,24,21.5,0,144.8,,34099,0,280.3,581.9
756,full-cycle,29400,23,4172,0,0,0,1,1,637,1660,243,649,2452106,91826.3,574335,61.9,61.9,756.0,1196222,1219.0,128.4,396.6,500.3,10958,0,1221705,1026528,4194,18874,4748,510263,18,1378,1038,0,0,0,1579,0,114.0,1,0,296,503.3,1.9,24,26.6,0,64.0,promoted,34179,0,280.8,583.1
757,young,12944,23,6,5054,0,8,2,1,256,5360,235,2146,2462418,92308.8,197714,19.4,81.3,756.0,1198404,1221.1,128.4,397.2,501.4,11003,0,1223963,1027851,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,444.4,1.9,24,23.0,0,81.3,,34228,0,281.4,584.4
758,young,9522,29,7,4175,0,8,2,0,254,3679,257,1286,2463002,92330.6,183759,14.9,96.1,756.0,1199753,1221.9,128.5,397.6,501.6,11023,0,1225357,1029122,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,386.4,1.9,24,21.9,0,96.1,,34263,0,281.7,585.0
759,young,11968,20,5,4025,0,9,1,1,313,5778,247,1726,2463634,92359.5,242370,18.8,114.9,756.0,1200997,1222.7,128.6,397.9,501.7,11023,0,1226653,1030380,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,315.5,1.9,24,21.9,0,114.9,,34295,0,282.0,585.6
760,young,15258,22,5,8135,0,10,1,1,403,4261,249,2329,2464367,92390.9,240942,18.6,133.5,756.0,1202312,1223.6,128.6,398.3,502.0,11023,0,1228013,1031652,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,297,240.9,1.9,24,21.9,0,133.5,,34326,0,282.3,586.2
761,full-cycle,31794,38,4601,0,0,0,2,1,622,3068,233,634,2466539,92462.7,567350,61.3,61.3,756.0,1204234,1226.0,128.7,399.0,503.4,11057,0,1230045,1033187,4638,19645,4252,505597,13,506,25,0,0,0,3248,1,114.0,2,21,274,474.2,3.7,24,25.0,0,64.0,promoted,34437,0,282.7,587.0
762,young,12960,74,9,6060,0,10,1,0,204,5580,249,955,2471712,92589.1,243031,22.2,83.4,756.0,1204707,1228.4,128.7,399.2,505.5,11072,0,1230550,1033304,0,0,0,0,0,0,0,0,0,0,0,0,116.0,0,2,294,449.4,1.9,24,23.8,0,83.4,,34453,0,282.9,587.4
