gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
345,young,11286,31,6,5922,0,8,1,1,791,2514,303,1919,2814266,108277.0,134089,10.6,90.0,1056.0,1156997,1483.8,330.3,424.8,531.9,6471,0,1133930,986762,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,2,415,587.6,14.7,27,30.0,0,282.0,,16239,0,270.0,555.6
346,young,20097,37,7,10940,0,10,2,1,921,5686,328,2411,2819802,108498.7,298400,23.6,113.6,1056.0,1159985,1486.9,330.4,425.8,533.4,6471,0,1136963,989364,0,0,0,0,0,0,0,0,0,0,0,1,168.0,0,0,417,495.2,14.7,27,30.0,0,305.6,,16272,0,270.7,557.0
347,young,16725,28,6,7073,0,13,1,1,956,5515,349,3050,2825267,108705.0,217713,16.4,130.0,1056.0,1163309,1490.1,330.5,426.9,534.9,6471,0,1140331,992326,0,0,0,0,0,0,0,0,0,0,0,0,168.0,0,0,417,426.5,14.7,27,30.0,0,322.0,,16304,0,271.5,558.7
348,full-cycle,25560,285,3545,0,0,0,1,0,1091,1772,256,1107,2831807,108957.5,525669,56.2,56.2,1056.0,1166851,1493.6,330.7,428.2,536.5,6472,0,1143917,995481,3830,16520,3501,474639,19,563,35,0,0,0,1703,0,260.0,1,0,370,658.7,1.9,27,34.1,0,256.0,promoted,16367,0,272.4,560.5
349,young,16676,32,8,7867,0,12,1,0,816,6191,309,1666,2847934,109663.3,303264,29.4,85.6,1056.0,1170167,1495.4,330.8,429.1,536.7,6552,0,1147291,998726,0,0,0,0,0,0,0,0,0,0,0,0,262.0,0,1,369,545.6,0.0,27,28.8,0,277.6,,16402,0,273.2,562.2
350,young,11143,23,7,6934,0,9,1,0,785,1850,322,1456,2851238,109807.5,124500,10.0,95.6,1056.0,1173007,1497.2,330.9,430.1,536.9,6560,0,1150187,1001544,0,0,0,0,0,0,0,0,0,0,0,0,262.0,0,1,369,500.3,0.0,27,28.3,0,287.6,,16435,0,273.8,563.6
351,young,16983,28,7,9450,0,9,1,0,852,4324,325,2220,2858091,110055.7,242529,19.6,115.2,1056.0,1175531,1499.5,331.0,431.0,537.9,6561,0,1152759,1003856,0,0,0,0,0,0,0,0,0,0,0,0,262.0,0,0,370,427.8,0.0,27,28.2,0,307.2,,16467,0,274.4,564.7
352,young,14676,48,7,7498,0,8,2,0,870,3175,342,2964,2863054,110284.7,222360,18.4,133.6,1056.0,1178827,1502.4,331.1,432.0,539.0,6579,0,1156115,1006884,0,0,0,0,0,0,0,0,0,0,0,0,262.0,0,0,370,360.4,0.0,27,26.9,0,325.6,,16515,0,275.2,566.3
353,full-cycle,25323,31,4206,0,0,0,1,0,1220,712,216,1235,2870286,110561.0,481498,53.4,53.4,1056.0,1183051,1524.8,346.0,436.4,541.4,6607,0,1160423,1010470,4238,13932,4183,478289,20,2056,155,0,0,0,2957,0,274.0,4,22,338,618.4,7.5,27,30.7,0,256.0,promoted,16639,0,276.1,568.2
354,young,11146,59,8,2727,0,12,2,1,746,6878,293,644,2885635,111219.2,205345,23.5,76.9,1056.0,1185415,1529.1,346.1,437.2,544.5,6682,0,1162773,1011865,0,0,0,0,0,0,0,0,0,0,0,0,274.0,0,2,362,569.9,7.5,27,26.0,0,268.9,,16648,0,276.6,569.2
355,young,17579,26,7,6122,0,13,2,1,820,8708,297,1792,2890032,111394.5,286357,22.3,99.3,1056.0,1188867,1532.2,346.2,438.2,545.9,6682,0,1166286,1014945,0,0,0,0,0,0,0,0,0,0,0,0,274.0,0,0,364,461.6,7.5,27,26.0,0,291.3,,16685,0,277.3,570.7
356,young,15568,29,6,8506,0,10,1,0,866,3788,332,2274,2894223,111567.6,231311,18.3,117.6,1056.0,1191581,1534.6,346.3,439.0,547.0,6682,0,1169050,1017385,0,0,0,0,0,0,0,0,0,0,0,0,274.0,0,0,364,390.8,7.5,27,26.0,0,309.6,,16718,0,278.0,572.0
357,full-cycle,31084,30,4508,0,0,0,1,0,1045,1213,253,1061,2901508,111832.9,509595,56.0,56.0,1056.0,1195816,1539.7,346.5,440.5,549.7,6727,0,1173405,1020876,4538,17224,5539,442378,22,506,2730,0,0,0,3773,0,290.0,3,22,331,596.6,5.6,27,29.3,0,256.0,promoted,16850,0,278.9,574.1
358,young,21711,149,7,12340,0,13,2,1,819,7059,280,1285,2915971,112442.1,369594,36.2,92.2,1056.0,1198215,1543.7,346.5,441.3,552.5,6782,0,1175824,1022348,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,356,514.7,5.6,27,26.0,0,284.2,,16856,0,279.5,575.3
359,young,14898,31,6,5686,0,12,2,1,787,5569,300,2724,2919593,112582.8,194279,14.8,107.0,1056.0,1202616,1546.4,346.7,442.5,553.2,6782,0,1180292,1026627,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,3,353,432.4,5.6,27,26.0,0,299.0,,16903,0,280.5,577.2
360,young,17539,34,8,5333,0,12,1,1,924,8017,300,3112,2925151,112796.9,284479,22.5,129.5,1056.0,1205423,1549.7,346.8,443.5,555.0,6782,0,1183153,1029001,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,356,343.8,5.6,27,26.0,0,321.5,,16934,0,281.1,578.6
361,full-cycle,31624,23,4724,0,0,0,1,1,1279,1823,300,1295,2932114,113054.3,562122,60.4,60.4,1056.0,1209506,1554.5,347.0,444.9,557.5,6824,0,1186688,1032329,4747,15561,8223,439967,15,1712,3372,0,0,0,3073,0,226.0,4,24,360,649.6,7.5,27,29.4,0,256.0,promoted,17042,0,282.1,580.6
362,young,17658,36,8,5226,0,12,1,1,768,10409,314,1105,2948653,113757.8,326342,30.5,90.9,1056.0,1211979,1558.6,347.1,445.7,560.3,6836,0,1189164,1033790,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,0,387,575.6,5.6,27,28.6,0,282.9,,17047,0,282.7,581.8
363,young,17369,31,7,9347,0,10,1,1,797,4823,300,2245,2952138,113912.1,256283,19.5,110.3,1056.0,1215594,1560.9,347.2,446.8,560.8,6836,0,1192854,1037348,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,0,387,491.5,5.6,27,28.6,0,302.3,,17094,0,283.5,583.5
364,young,17390,33,17,6928,0,10,1,0,913,6381,314,3014,2959930,114126.7,268809,21.8,132.1,1056.0,1218971,1564.0,347.3,447.9,562.3,6850,0,1196299,1040514,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,0,387,404.4,5.6,27,27.8,0,324.1,,17138,0,284.3,585.1
365,full-cycle,38323,33,5426,0,0,0,2,0,1222,1818,298,1238,2966961,114395.2,622589,66.2,66.2,1056.0,1223555,1568.8,347.5,449.4,564.7,6885,0,1200908,1044413,5460,19837,8339,529724,19,705,4554,0,0,0,4678,0,244.0,3,27,349,615.0,5.6,27,30.2,0,258.2,promoted,17254,0,285.3,587.2
366,young,12478,24,7,4673,0,10,1,0,683,6235,318,754,2984937,115048.7,207445,20.1,86.3,1056.0,1226353,1573.2,347.6,450.5,567.5,6916,0,1203746,1046205,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,0,379,583.6,5.6,27,28.0,0,278.3,,17275,0,286.0,588.6
367,young,10602,31,7,2788,0,10,2,0,805,4725,303,2126,2989158,115237.1,132155,11.0,97.3,1056.0,1229900,1575.9,347.7,451.5,568.5,6924,0,1207361,1049608,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,2,377,508.7,5.6,27,27.5,0,289.3,,17319,0,286.7,590.2
368,young,12649,28,5,3052,0,13,2,1,1019,6178,325,2313,2994505,115456.2,220308,18.2,115.6,1056.0,1233304,1578.1,347.9,452.6,568.9,6926,0,1210833,1052987,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,0,379,441.5,5.6,27,27.4,0,307.6,,17358,0,287.6,592.0
369,young,20395,26,7,11619,0,10,2,1,886,4450,343,3339,2999990,115694.6,254955,19.5,135.0,1056.0,1236024,1582.6,348.0,453.5,570.6,6926,0,1213617,1055261,0,0,0,0,0,0,0,0,0,0,0,0,244.0,0,0,379,378.4,5.6,27,27.4,0,327.0,,17390,0,288.2,593.3
370,full-cycle,35668,31,4900,0,0,0,1,1,1218,2366,269,1235,3007977,115985.8,610591,65.0,65.0,1056.0,1240293,1587.4,348.1,455.0,573.0,6966,0,1217795,1058833,4931,17701,9718,509728,17,3018,3076,0,0,0,3299,0,282.0,4,23,333,588.4,7.4,27,29.5,0,257.0,promoted,17503,0,289.2,595.3
371,young,17033,22,6,7945,0,9,1,0,778,7141,304,1032,3023952,116641.4,259538,24.3,89.3,1056.0,1243200,1591.8,348.2,455.9,576.0,6981,0,1220722,1060625,0,0,0,0,0,0,0,0,0,0,0,0,282.0,0,2,358,518.9,7.4,27,28.4,0,281.3,,17513,0,289.8,596.6
372,young,15156,28,8,6334,0,10,1,1,876,6062,303,1749,3028595,116801.2,218800,18.4,107.7,1056.0,1245931,1593.4,348.3,456.8,576.1,6999,0,1223512,1063392,0,0,0,0,0,0,0,0,0,0,0,0,282.0,0,1,359,452.3,7.4,27,27.4,0,299.7,,17555,0,290.5,597.9
373,young,16142,34,8,7241,0,7,2,0,944,5109,319,2714,3034158,117026.4,199372,15.4,123.1,1056.0,1249636,1609.5,361.0,458.9,576.8,6999,0,1227300,1066987,0,0,0,0,0,0,0,0,0,0,0,0,282.0,0,3,357,377.8,7.4,27,27.4,0,315.1,,17600,0,291.4,599.8
374,young,14990,26,6,4777,0,11,1,1,964,5574,334,3532,3040079,117267.3,244089,19.3,142.4,1056.0,1253246,1612.6,361.1,460.1,578.1,6999,0,1230954,1070306,0,0,0,0,0,0,0,0,0,0,0,0,282.0,0,0,360,290.9,7.4,27,27.4,0,334.4,,17632,0,292.3,601.5
375,full-cycle,29756,24,6041,0,0,0,2,0,1124,1121,184,1141,3046541,117530.2,541609,59.3,59.3,1056.0,1256894,1616.0,361.3,461.4,579.3,7021,0,1234025,1073538,6065,17942,3429,523804,21,1108,32,0,0,0,2315,0,252.0,1,13,361,653.2,1.9,27,31.0,0,256.0,promoted,17721,0,293.2,603.3
376,young,14969,37,7,5709,0,12,1,1,754,6665,327,1676,3062444,118235.9,255935,22.8,82.1,1056.0,1260236,1620.4,361.5,462.5,582.0,7031,0,1237402,1075477,0,0,0,0,0,0,0,0,0,0,0,0,252.0,0,0,375,577.2,1.9,27,30.2,0,274.1,,17730,0,294.0,605.1
377,young,21310,30,7,13241,0,12,1,1,862,4759,314,2315,3065916,118405.6,301596,23.6,105.7,1056.0,1263312,1622.3,361.6,463.5,582.3,7031,0,1240539,1078509,0,0,0,0,0,0,0,0,0,0,0,0,252.0,0,2,373,490.0,1.9,27,30.2,0,297.7,,17765,0,294.8,606.7
378,young,18446,30,8,10789,0,12,1,1,847,3836,336,2842,3072163,118606.6,254403,21.2,126.8,1056.0,1266033,1625.5,361.7,464.4,584.1,7044,0,1243332,1080907,0,0,0,0,0,0,0,0,0,0,0,0,252.0,0,0,375,419.8,1.9,27,29.2,0,318.8,,17808,0,295.4,608.0
379,full-cycle,26104,29,1960,0,0,0,2,0,1116,2031,189,1133,3078389,118872.6,477383,54.5,54.5,1056.0,1269647,1629.1,361.8,465.7,585.6,7090,0,1247060,1084122,1988,10994,9609,398384,24,5329,1087,0,0,0,3417,0,300.0,2,21,328,598.8,3.7,27,29.9,0,256.0,promoted,17914,0,296.3,609.7
380,young,16930,52,6,10008,0,9,2,1,742,4945,291,1083,3093159,119493.9,309677,27.9,82.4,1056.0,1272167,1632.9,361.9,466.5,588.1,7104,0,1249589,1085770,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,2,349,527.3,3.7,27,29.0,0,274.4,,17920,0,296.8,610.9
381,young,10038,30,7,1965,0,8,2,1,748,5234,308,1963,3096167,119653.3,158732,12.2,94.6,1056.0,1275400,1635.0,362.0,467.4,588.7,7106,0,1252894,1088908,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,3,348,467.2,3.7,27,28.9,0,286.6,,17956,0,297.6,612.5
382,young,17017,31,7,6612,0,9,1,0,849,6486,320,2928,3102467,119879.3,282806,21.7,116.3,1056.0,1278551,1638.3,362.1,468.5,590.4,7106,0,1256085,1091616,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,0,351,369.9,3.7,27,28.9,0,308.3,,17984,0,298.4,614.0
383,young,12721,26,7,4994,0,8,2,0,895,3875,330,2827,3106890,120085.2,214675,17.1,133.4,1056.0,1281527,1641.1,362.2,469.4,591.6,7109,0,1259112,1094242,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,0,351,296.9,3.7,27,28.7,0,325.4,,18016,0,299.1,615.4
384,full-cycle,41506,25,3823,0,0,0,2,1,1345,2188,306,1362,3113120,120359.5,727073,71.9,71.9,1056.0,1285468,1645.5,362.5,471.0,593.5,7131,0,1261986,1097574,3848,20271,13755,479008,14,696,9489,0,0,0,3617,1,184.0,2,20,387,675.3,3.7,27,32.7,0,263.9,promoted,18110,0,300.0,617.3
385,young,10350,29,7,5417,0,11,2,1,796,3259,322,738,3132522,121068.9,170208,15.8,87.7,1056.0,1288301,1650.1,362.6,471.9,596.6,7141,0,1264832,1099393,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,0,409,642.9,3.7,27,31.9,0,279.7,,18113,0,300.7,618.7
386,young,16087,31,6,6749,0,8,1,1,819,6092,309,2261,3139054,121277.8,274188,22.7,110.4,1056.0,1291579,1652.6,362.7,473.0,597.4,7159,0,1268175,1102478,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,2,407,555.6,3.7,27,30.6,0,302.4,,18158,0,301.4,620.3
387,young,15098,24,7,6535,0,10,1,0,852,5109,330,2440,3143776,121483.5,205576,16.4,126.9,1056.0,1295401,1655.2,362.9,474.2,598.1,7162,0,1272063,1106176,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,1,408,472.1,3.7,27,30.4,0,318.9,,18202,0,302.3,622.1
388,young,11947,29,8,5001,0,11,2,0,962,3217,338,2587,3149535,121717.9,148134,12.1,139.0,1056.0,1298675,1661.1,364.3,477.0,599.2,7163,0,1275405,1109193,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,0,409,418.7,3.7,27,30.3,0,331.0,,18246,0,303.1,623.6
389,young,10696,26,7,3890,0,8,2,0,896,3038,350,2766,3156761,122001.0,175209,13.3,152.2,1056.0,1301958,1663.9,364.4,478.1,600.3,7163,0,1278761,1112255,0,0,0,0,0,0,0,0,0,0,0,0,184.0,0,0,409,369.5,3.7,27,30.3,0,344.2,,18295,0,303.8,625.1
390,full-cycle,29569,28,3708,0,0,0,1,0,1461,1558,296,1477,3163050,122311.7,582525,62.5,62.5,1056.0,1306272,1667.7,364.6,479.6,601.7,7183,0,1282482,1116138,3736,19439,3881,554110,20,595,225,0,0,0,2501,0,212.0,2,13,380,684.8,3.7,27,31.4,0,256.0,promoted,18388,0,304.8,627.1
391,young,12834,28,7,7840,0,9,1,1,725,3450,315,695,3177711,123060.4,231918,20.1,82.6,1056.0,1308840,1671.7,364.7,480.4,604.5,7195,0,1285099,1117788,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,395,628.6,3.7,27,30.5,0,274.6,,18405,0,305.4,628.3
392,young,7891,22,6,583,0,9,1,0,857,4952,311,1385,3181791,123251.6,133784,10.8,93.4,1056.0,1311525,1674.6,364.8,481.2,605.9,7198,0,1287820,1120059,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,395,568.6,3.7,27,30.3,0,285.4,,18439,0,306.0,629.5
393,young,12173,22,6,3025,0,20,2,0,870,6304,323,1826,3187388,123480.2,218092,17.5,110.9,1056.0,1314106,1677.7,364.9,482.2,607.6,7198,0,1290445,1122189,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,1,394,503.3,3.7,27,30.3,0,302.9,,18469,0,306.5,630.6
394,young,14824,27,6,5658,0,13,1,0,839,5030,346,3155,3193392,123715.0,181134,13.7,124.6,1056.0,1318395,1681.5,365.0,483.4,608.9,7198,0,1294784,1126156,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,395,426.4,3.7,27,30.3,0,316.6,,18501,0,307.5,632.6
395,young,10686,39,6,3521,0,8,2,0,905,3669,353,2460,3198643,123956.5,139691,11.3,135.9,1056.0,1321537,1684.1,365.1,484.4,609.9,7199,0,1298002,1129039,0,0,0,0,0,0,0,0,0,0,0,0,212.0,0,0,395,375.0,3.7,27,30.2,0,327.9,,18536,0,308.3,634.1
396,full-cycle,22358,28,1618,0,0,0,1,0,1199,1506,266,1216,3206993,124241.6,455884,50.9,50.9,1056.0,1325265,1688.3,365.3,485.7,612.2,7199,0,1301516,1132358,1645,15815,3283,421759,18,513,25,0,0,0,1610,0,270.0,1,0,365,661.4,1.9,27,34.4,0,256.0,promoted,18595,0,309.1,635.7
397,young,14587,23,7,4342,0,14,2,0,784,7914,311,1447,3225336,124967.2,262122,26.6,77.5,1056.0,1328413,1690.2,365.4,486.7,612.4,7305,0,1304739,1135369,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,366,567.3,1.9,27,27.5,0,269.5,,18639,0,309.8,637.2
398,young,20950,23,7,11144,0,9,2,1,835,6758,307,2059,3229382,125123.1,371771,30.7,108.1,1056.0,1330903,1693.3,365.5,487.6,614.1,7325,0,1307296,1137414,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,3,363,455.4,1.9,27,26.2,0,300.1,,18685,0,310.4,638.3
399,young,20442,51,7,9669,0,13,2,1,913,6502,330,3180,3234344,125294.1,219504,17.2,125.4,1056.0,1334557,1695.9,365.6,488.7,614.7,7329,0,1310988,1140968,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0,0,366,380.8,1.9,27,25.9,0,317.4,,18713,0,311.3,640.1
400,full-cycle,29456,32,4508,0,0,0,1,0,1130,1579,233,1144,3240304,125533.5,559996,61.5,61.5,1056.0,1338270,1699.2,365.8,489.9,616.2,7329,0,1314741,1144348,4541,19499,3634,526887,23,856,26,0,0,0,1776,0,304.0,1,0,348,608.4,1.9,27,32.1,0,256.0,promoted,18776,0,312.1,641.8
401,young,8920,40,8,2306,0,9,2,1,724,3851,306,1891,3256487,126171.5,180035,16.8,78.4,1056.0,1342527,1703.8,365.9,491.3,618.5,7361,0,1319056,1146904,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,3,346,530.5,1.9,27,29.6,0,270.4,,18813,0,313.2,644.0
402,young,12425,35,6,6249,0,8,2,1,790,3539,303,1693,3262076,126350.5,190832,15.1,93.5,1056.0,1345336,1706.1,366.0,492.2,619.4,7363,0,1321917,1149524,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,0,349,469.4,1.9,27,29.5,0,285.5,,18844,0,313.8,645.2
403,young,12621,29,6,6582,0,8,1,0,847,2602,313,2455,3267803,126575.5,196785,15.5,109.0,1056.0,1347975,1708.8,366.1,493.1,620.7,7363,0,1324621,1151833,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,0,349,414.2,1.9,27,29.5,0,301.0,,18881,0,314.4,646.5
404,young,15330,28,8,2719,0,10,1,0,876,8737,327,2885,3272787,126820.1,268548,20.7,129.7,1056.0,1350790,1711.1,366.2,494.0,621.5,7363,0,1327486,1154443,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,0,349,334.8,1.9,27,29.5,0,321.7,,18912,0,315.0,647.8
405,full-cycle,27962,24,4873,0,0,0,2,0,945,228,127,960,3278590,127056.4,467147,51.7,51.7,1056.0,1354135,1714.3,366.3,495.1,623.0,7363,0,1330786,1157358,4897,16129,5329,462637,23,3969,143,0,0,0,1602,0,304.0,1,0,348,626.1,1.9,27,34.1,0,256.0,promoted,18963,0,315.8,649.3
406,young,12995,99,4,5138,0,8,1,1,759,5016,312,1881,3293681,127707.1,229589,21.6,73.3,1056.0,1358519,1719.1,366.5,496.5,625.6,7395,0,1335245,1159566,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,0,349,529.9,1.9,27,31.6,0,265.3,,19001,0,316.9,651.9
407,young,14299,30,7,5820,0,11,1,1,743,5736,302,1866,3298254,127867.9,263220,20.6,93.9,1056.0,1360967,1721.0,366.6,497.3,626.1,7396,0,1337737,1161892,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,0,349,451.3,1.9,27,31.5,0,285.9,,19031,0,317.5,653.1
408,young,7435,27,7,928,0,9,2,0,888,3210,319,2260,3302182,128068.6,136822,11.7,105.6,1056.0,1363513,1723.2,366.7,498.1,626.9,7406,0,1340351,1164262,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,0,349,394.3,1.9,27,30.7,0,297.6,,19074,0,318.1,654.3
409,young,12580,29,7,4786,0,10,1,0,871,4562,324,2224,3307805,128309.4,157845,12.7,118.3,1056.0,1366169,1725.8,366.8,499.0,628.1,7406,0,1343081,1166621,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,2,347,341.8,1.9,27,30.7,0,310.3,,19116,0,318.7,655.6
410,full-cycle,42276,27,4964,0,0,0,2,1,1250,3674,285,1266,3315076,128597.2,669524,68.4,68.4,1056.0,1369821,1730.2,367.0,500.3,630.4,7438,0,1346341,1169535,4992,21448,12275,533660,27,5409,1892,0,0,0,3467,0,238.0,10,20,351,611.7,18.5,28,33.2,0,260.4,promoted,19204,0,319.5,657.3
411,young,7533,27,7,2103,0,9,2,0,742,3925,327,662,3329058,129242.0,146120,14.9,83.3,1056.0,1372392,1734.0,367.0,501.2,632.9,7453,0,1348932,1171117,0,0,0,0,0,0,0,0,0,0,0,0,238.0,0,0,381,582.4,18.5,28,32.1,0,275.3,,19214,0,320.1,658.6
412,young,17480,22,7,6003,0,10,1,1,824,8162,309,2351,3333602,129447.6,276627,21.6,104.9,1056.0,1376287,1736.9,367.2,502.4,633.9,7453,0,1352874,1174725,0,0,0,0,0,0,0,0,0,0,0,0,238.0,0,1,380,484.5,18.5,28,32.1,0,296.9,,19244,0,321.0,660.4
413,young,11599,33,6,4193,0,11,1,0,941,3862,308,2458,3338306,129639.2,221026,17.3,122.1,1056.0,1379555,1739.1,367.3,503.3,634.5,7453,0,1356191,1177890,0,0,0,0,0,0,0,0,0,0,0,0,238.0,0,0,381,399.2,18.5,28,32.1,0,314.1,,19275,0,321.7,661.8
414,young,14772,31,7,7263,0,8,2,0,941,3668,336,2773,3343127,129868.5,186695,14.6,136.7,1056.0,1383226,1742.1,367.4,504.5,635.7,7453,0,1359921,1181249,0,0,0,0,0,0,0,0,0,0,0,0,238.0,0,1,380,333.2,18.5,28,32.1,0,328.7,,19312,0,322.5,663.6
415,young,19287,26,5,10449,1,9,2,1,976,4217,347,3521,3350159,130144.6,320480,25.2,162.0,1056.0,1386311,1745.1,367.5,505.5,637.1,7453,0,1362910,1183925,0,0,0,0,0,0,0,0,0,0,0,0,228.0,0,0,386,246.0,17.7,28,32.1,0,354.0,,19341,0,323.2,665.0
416,full-cycle,26456,33,4986,0,0,0,1,0,1107,578,182,1123,3357045,130434.9,455882,50.9,50.9,1056.0,1389521,1749.4,367.7,506.7,639.4,7456,0,1365052,1186440,5019,12772,6995,435685,18,4766,504,0,0,0,1662,0,182.0,1,0,408,748.4,1.9,28,36.2,0,256.0,promoted,19402,0,323.9,666.4
417,young,19779,31,8,6789,0,23,2,1,1219,8092,332,3550,3377052,131245.6,355291,31.0,81.9,1056.0,1393956,1753.9,367.9,508.1,641.8,7493,0,1369549,1188926,0,0,0,0,0,0,0,0,0,0,0,0,182.0,0,0,409,630.9,1.9,28,33.4,0,273.9,,19439,0,325.0,668.7
418,young,16732,94,7,8328,0,11,1,1,955,4866,311,2366,3384032,131382.9,256796,20.3,102.2,1056.0,1396318,1756.1,368.0,509.0,642.5,7499,0,1371968,1191134,0,0,0,0,0,0,0,0,0,0,0,0,182.0,0,1,408,559.1,1.9,28,33.1,0,294.2,,19470,0,325.5,669.7
419,young,18714,48,6,7316,0,21,2,1,1055,7002,346,3158,3391371,131598.1,230763,18.2,120.5,1056.0,1398960,1758.6,368.1,510.0,643.5,7499,0,1374648,1193582,0,0,0,0,0,0,0,0,0,0,0,0,182.0,0,0,409,491.0,1.9,28,33.1,0,312.5,,19500,0,326.1,671.0
420,full-cycle,25767,33,3963,0,0,0,2,0,1093,2427,217,1111,3398172,131836.6,484488,52.7,52.7,1056.0,1401952,1761.5,368.2,511.0,644.7,7499,0,1377682,1196262,3996,15752,4175,435670,18,565,49,0,0,0,1839,0,278.0,1,0,360,647.1,1.9,28,35.9,0,256.0,promoted,19564,0,326.9,672.4
421,young,14400,24,7,4945,0,10,2,0,910,6118,306,2282,3414834,132469.8,219059,21.7,74.4,1056.0,1406462,1766.2,368.3,512.6,646.9,7561,0,1382259,1199191,0,0,0,0,0,0,0,0,0,0,0,0,278.0,0,1,360,556.1,1.9,28,31.6,0,266.4,,19600,0,328.1,675.0
422,young,15446,24,7,8329,0,9,1,1,786,4554,300,1664,3418716,132635.0,305997,25.9,100.3,1056.0,1408778,1767.8,368.4,513.4,647.3,7592,0,1384640,1201452,0,0,0,0,0,0,0,0,0,0,0,0,278.0,0,2,359,463.2,1.9,28,29.6,0,292.3,,19641,0,328.6,676.0
423,young,14591,28,17,4694,0,8,1,0,832,6459,320,2463,3423009,132822.1,231785,19.1,119.4,1056.0,1411428,1770.5,368.7,514.5,648.2,7606,0,1387357,1203930,0,0,0,0,0,0,0,0,0,0,0,0,278.0,0,0,361,393.1,1.9,28,28.7,0,311.4,,19682,0,329.2,677.2
424,full-cycle,32942,31,4894,0,0,0,1,0,1144,2017,254,1159,3430198,133075.6,596966,62.9,62.9,1056.0,1414961,1774.0,368.8,515.7,649.7,7637,0,1390963,1207071,4925,16035,9314,476826,19,3297,2817,0,0,0,2656,0,288.0,2,16,334,587.5,3.7,32,40.2,0,256.0,promoted,19772,0,329.9,678.8
425,young,17095,24,6,8002,0,12,2,0,832,7086,298,1035,3446357,133676.3,269926,26.0,88.9,1056.0,1417773,1778.3,368.9,516.7,652.6,7673,0,1393791,1208848,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,3,348,504.1,1.9,32,38.0,0,280.9,,19779,0,330.5,680.0
426,young,7613,28,7,2229,0,7,2,0,783,2222,310,2252,3450561,133829.8,89604,7.2,96.1,1056.0,1421671,1781.7,369.0,517.8,654.0,7673,0,1397756,1212380,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,3,348,452.6,1.9,32,38.0,0,288.1,,19815,0,331.3,681.7
427,young,17275,50,7,7315,0,14,2,0,1029,5643,316,3136,3456239,134072.7,297312,22.9,119.0,1056.0,1424224,1784.4,369.1,518.6,655.5,7673,0,1400362,1214541,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,351,363.9,1.9,32,38.0,0,311.0,,19848,0,331.9,682.9
428,young,15286,28,8,5518,0,8,2,1,940,4527,327,4157,3460634,134289.0,245899,19.4,138.4,1056.0,1428079,1787.4,369.3,519.9,656.5,7677,0,1404257,1218151,0,0,0,0,0,0,0,0,0,0,0,0,290.0,0,0,351,267.4,1.9,32,37.8,0,330.4,,19879,0,332.8,684.8
