gc,kind,pause_us,suspend_us,fixctx_us,roots_us,freach_us,handles_us,dep_us,after_us,weak_us,cards_us,card_regions,sweep_us,zero_us,zero_mb,marked_n,marked_mb,live_mb,committed_mb,win_n,win_ms,wait_ms,carve_ms,wzero_ms,blk_n,span_n,hole_n,clean_n,pause_a_us,window_us,pause_b_us,window_marked_n,bsusp_us,rescan_us,drain2_us,predrain_us,predrain_cards,predrain_passes,csweep_us,trim_us,pool_mb,bfresh_n,breo_n,bold_n,holes_mb,tail_mb,cls_n,clsfree_mb,spanreg_n,budget_mb,reason,cold_n,fitdisc_n,disc_mb,req_mb
1367,young,3584,57,9,462,0,39,1,0,117,1770,388,1072,27332546,717643.3,35790,2.6,35.4,1198.0,6450037,13533.5,1437.8,2526.0,8427.1,9245,0,6497903,5522494,0,0,0,0,0,0,0,0,0,0,0,0,336.0,0,1,400,702.2,10.1,30,50.5,0,512.0,,48973,6233946,654150.0,403.4
1368,young,3863,86,8,594,0,31,2,0,104,1635,388,1340,27347419,718152.0,34684,2.6,37.9,1198.0,6454556,13539.3,1437.9,2527.3,8430.8,9245,0,6502472,5526355,0,0,0,0,0,0,0,0,0,0,0,0,336.0,0,0,401,696.7,10.1,30,50.5,0,512.0,,49006,6238356,654618.3,403.7
1369,young,4159,48,7,483,0,31,2,1,107,1848,396,1573,27361164,718658.8,36458,2.7,40.6,1198.0,6459075,13543.0,1438.0,2528.6,8432.5,9245,0,6507039,5530584,0,0,0,0,0,0,0,0,0,0,0,0,336.0,0,0,401,690.4,10.1,30,50.5,0,512.0,,49037,6242755,655086.1,404.0
1370,young,4315,28,8,660,0,32,2,0,101,1789,397,1637,27376341,719165.6,36244,2.7,43.3,1198.0,6463587,13548.8,1438.2,2530.0,8436.1,9245,0,6511600,5534512,0,0,0,0,0,0,0,0,0,0,0,0,336.0,0,0,401,684.1,10.1,30,50.5,0,512.0,,49069,6247149,655554.7,404.3
1371,full-cycle,10506,26,657,0,0,0,2,0,102,1104,378,118,27392369,719719.7,162032,17.6,17.6,1198.0,6469399,13557.9,1438.6,2532.3,8441.5,9276,0,6517461,5539327,683,5966,1978,138149,23,639,86,0,0,0,1801,1,322.0,14,33,359,709.5,22.4,32,57.2,0,512.0,starved,49149,6252753,656142.3,404.6
1372,young,2791,54,7,261,0,31,1,1,91,1603,386,683,27410184,720393.8,35424,5.3,23.0,1198.0,6474729,13563.8,1438.7,2534.4,8444.5,9300,0,6522798,5543925,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,0,404,731.8,19.6,32,55.8,0,512.0,,49153,6257647,656558.2,405.0
1373,young,3078,16,7,351,0,34,2,1,109,1718,397,746,27422804,720877.8,37452,3.0,26.0,1198.0,6479231,13568.4,1438.9,2535.9,8446.8,9306,0,6527345,5548042,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,0,404,724.4,19.6,32,55.5,0,512.0,,49188,6262020,657027.8,405.2
1374,young,3187,25,6,374,0,20,2,0,64,1836,394,794,27439686,721384.9,38497,2.8,28.8,1198.0,6483684,13576.1,1439.1,2538.0,8451.6,9306,0,6531839,5551855,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,0,404,717.4,19.6,32,55.5,0,512.0,,49217,6266357,657497.1,405.5
1375,young,3099,25,7,465,0,11,1,0,51,1575,398,886,27457784,721893.5,36602,2.7,31.5,1198.0,6488140,13583.5,1439.6,2539.4,8456.5,9306,0,6536336,5555632,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,0,404,710.1,19.6,32,55.5,0,512.0,,49250,6270698,657966.4,405.8
1376,young,3314,52,6,322,0,10,1,0,54,1644,397,1156,27472904,722398.4,35425,2.9,34.4,1198.0,6492624,13590.3,1440.5,2540.8,8460.2,9312,0,6540881,5559430,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,1,403,702.8,19.6,32,55.1,0,512.0,,49284,6275059,658434.4,406.1
1377,young,3710,19,8,401,0,40,2,0,125,1557,397,1485,27487747,722911.1,35481,2.7,37.1,1198.0,6497130,13596.7,1440.7,2542.2,8464.3,9314,0,6545424,5563313,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,0,404,696.0,19.6,32,55.0,0,512.0,,49315,6279458,658903.4,406.3
1378,full-cycle,9998,26,905,0,0,0,2,0,124,1574,370,144,27501207,723424.2,164297,18.4,18.4,1198.0,6502717,13601.7,1440.9,2543.9,8466.5,9333,0,6551064,5568509,931,5490,2359,126450,38,510,85,0,0,0,1158,0,342.0,7,8,386,756.7,11.5,27,47.7,0,512.0,starved,49379,6284835,659467.0,406.7
1379,young,3217,22,8,496,0,19,2,0,80,1725,374,781,27526110,724144.8,37217,5.6,24.0,1198.0,6508737,13609.2,1441.1,2545.9,8470.7,9377,0,6557122,5573617,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,728.3,11.5,27,45.1,0,512.0,,49403,6290288,659921.5,407.1
1380,young,3337,65,9,611,0,36,2,0,119,1533,378,898,27538550,724620.1,29622,2.8,26.8,1198.0,6513364,13612.6,1441.2,2547.2,8472.0,9391,0,6561809,5578042,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,719.8,11.5,27,44.3,0,512.0,,49443,6294722,660386.4,407.4
1381,young,3141,26,9,464,0,44,2,0,123,1410,374,1012,27555086,725124.5,30507,2.3,29.1,1198.0,6517832,13620.3,1441.4,2548.7,8477.2,9391,0,6566326,5581702,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,714.3,11.5,27,44.3,0,512.0,,49473,6299092,660855.5,407.6
1382,young,3465,34,7,540,0,49,2,1,133,1547,375,1075,27569124,725634.3,38235,2.8,31.9,1198.0,6522312,13626.3,1441.5,2550.0,8481.2,9391,0,6570866,5585547,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,707.9,11.5,27,44.3,0,512.0,,49504,6303453,661323.1,407.9
1383,young,3152,168,9,251,0,22,2,0,96,1383,375,1147,27584342,726142.4,26395,1.9,33.8,1198.0,6526812,13633.8,1441.7,2551.2,8486.5,9391,0,6575418,5589272,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,702.8,11.5,27,44.3,0,512.0,,49536,6307823,661790.1,408.2
1384,young,3151,81,7,372,0,39,2,0,122,1192,377,1220,27601978,726651.8,18818,1.4,35.2,1198.0,6531343,13640.4,1441.9,2552.6,8490.8,9391,0,6579997,5593055,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,1,400,698.2,11.5,27,44.3,0,512.0,,49569,6312233,662260.0,408.5
1385,young,3623,20,7,558,0,34,2,0,109,1453,381,1350,27617328,727161.9,28450,2.1,37.3,1198.0,6535856,13647.7,1442.2,2554.4,8495.0,9391,0,6584554,5597029,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,694.0,11.5,27,44.3,0,512.0,,49602,6316616,662729.3,408.8
1386,young,3489,29,9,358,0,13,1,0,63,1770,381,1184,27634711,727672.9,35667,2.6,40.0,1198.0,6540398,13655.2,1442.3,2555.8,8500.2,9391,0,6589137,5600923,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,687.9,11.5,27,44.3,0,512.0,,49633,6321033,663198.6,409.0
1387,young,3869,95,7,490,0,24,2,0,84,1756,384,1307,27651710,728181.2,34605,2.5,42.5,1198.0,6544928,13661.8,1442.6,2557.1,8504.5,9391,0,6593717,5604835,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,682.6,11.5,27,44.3,0,512.0,,49666,6325443,663665.4,409.3
1388,young,4078,23,55,558,0,38,2,1,121,1475,386,1719,27670970,728692.3,27385,2.1,44.6,1198.0,6549466,13672.2,1443.3,2558.7,8511.8,9393,0,6598316,5608684,0,0,0,0,0,0,0,0,0,0,0,0,342.0,0,0,401,677.1,11.5,27,44.2,0,512.0,,49707,6329852,664132.0,409.6
1389,full-cycle,8585,19,870,0,0,0,2,0,103,1228,373,121,27687682,729202.6,157867,18.1,18.1,1198.0,6555010,13679.1,1443.5,2560.4,8516.1,9393,0,6603908,5613664,888,5245,1527,134470,13,134,26,0,0,0,919,0,358.0,1,2,390,756.9,1.0,27,48.5,0,512.0,starved,49769,6335190,664700.9,409.9
1390,young,2817,53,6,218,0,40,2,1,111,1676,386,651,27711319,729957.4,37846,5.9,24.0,1198.0,6560787,13683.9,1443.7,2562.4,8517.8,9459,0,6609733,5619067,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,728.3,1.0,27,44.6,0,512.0,,49803,6340472,665159.0,410.3
1391,young,3070,33,6,320,0,18,1,0,70,1840,384,736,27725966,730436.5,35654,3.3,27.3,1198.0,6565224,13690.5,1443.9,2563.7,8522.1,9473,0,6614236,5622794,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,721.5,1.0,27,43.8,0,512.0,,49843,6344772,665625.2,410.6
1392,young,3574,87,8,439,0,33,2,0,109,1767,384,1071,27738915,730944.7,36883,2.7,30.0,1198.0,6569730,13696.1,1444.0,2565.1,8524.4,9473,0,6618793,5626921,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,714.4,1.0,27,43.8,0,512.0,,49879,6349155,666093.3,410.8
1393,young,3408,31,7,162,0,20,1,0,86,1938,383,1078,27754938,731454.2,38121,2.8,32.8,1198.0,6574269,13700.9,1444.2,2566.3,8527.2,9473,0,6623380,5631037,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,706.9,1.0,27,43.8,0,512.0,,49910,6353556,666561.7,411.1
1394,young,3745,19,7,475,0,33,2,0,104,1805,384,1227,27769379,731962.4,36997,2.7,35.5,1198.0,6578801,13705.8,1444.3,2567.5,8530.0,9473,0,6627955,5635104,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,699.4,1.0,27,43.8,0,512.0,,49942,6357953,667030.2,411.4
1395,young,3809,30,7,572,0,35,2,1,117,1615,381,1322,27784232,732469.9,35310,2.6,38.1,1198.0,6583277,13711.8,1444.7,2569.0,8533.6,9473,0,6632490,5638942,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,693.8,1.0,27,43.8,0,512.0,,49980,6362305,667498.0,411.7
1396,young,3974,39,6,475,0,29,2,0,80,1748,381,1530,27797761,732980.7,36705,2.8,40.9,1198.0,6587813,13715.4,1444.9,2570.4,8534.8,9475,0,6637088,5643285,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,687.5,1.0,27,43.7,0,512.0,,50018,6366695,667963.9,412.0
1397,young,4451,53,9,318,0,22,1,0,78,1955,382,1934,27813637,733489.8,34268,2.5,43.4,1198.0,6592314,13720.4,1445.5,2572.0,8536.9,9475,0,6641639,5647425,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,682.0,1.0,27,43.7,0,512.0,,50054,6371069,668431.5,412.2
1398,young,3582,21,8,242,0,20,2,0,78,1490,383,1650,27829249,733996.6,31939,2.3,45.8,1198.0,6596825,13728.2,1445.8,2573.8,8541.7,9475,0,6646199,5651257,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,675.8,1.0,27,43.7,0,512.0,,50094,6375466,668898.4,412.5
1399,young,5053,190,10,712,0,21,2,0,84,1884,382,2005,27845003,734507.1,35150,2.6,48.4,1198.0,6601349,13734.8,1446.0,2575.3,8546.1,9475,0,6650775,5655101,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,670.6,1.0,27,43.7,0,512.0,,50128,6379852,669366.6,412.8
1400,young,4764,29,9,420,0,41,2,0,124,1725,384,2326,27862750,735018.9,29695,2.1,50.5,1198.0,6605903,13741.7,1447.5,2577.0,8549.1,9475,0,6655372,5659144,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,393,665.5,1.0,27,43.7,0,512.0,,50162,6384278,669834.5,413.1
1401,full-cycle,10927,24,768,0,0,0,2,1,131,1344,391,150,27878797,735534.3,163342,18.5,18.5,1198.0,6611984,13749.4,1447.7,2579.4,8553.2,9509,0,6661387,5664698,792,6654,2380,128421,21,583,274,0,0,0,997,0,318.0,13,8,388,761.3,20.1,31,54.3,0,512.0,starved,50248,6390137,670452.2,413.5
1402,young,3110,22,7,501,0,19,2,0,79,1688,387,721,27903622,736297.6,37840,5.8,24.3,1198.0,6617904,13761.8,1449.4,2581.4,8561.0,9537,0,6667353,5669371,0,0,0,0,0,0,0,0,0,0,0,0,320.0,0,0,408,737.3,18.5,31,52.7,0,512.0,,50260,6395548,670905.1,413.8
1403,young,3264,27,8,321,0,28,2,0,102,1840,390,870,27917256,736769.8,34619,2.5,26.8,1198.0,6622434,13767.3,1449.5,2582.9,8564.4,9537,0,6671911,5673385,0,0,0,0,0,0,0,0,0,0,0,0,320.0,0,0,408,728.6,18.5,31,52.7,0,512.0,,50286,6399955,671375.9,414.1
1404,young,3110,25,8,555,0,35,2,0,103,1406,390,912,27931405,737281.1,32833,2.7,29.5,1198.0,6626887,13773.3,1450.1,2585.0,8566.9,9543,0,6676424,5677441,0,0,0,0,0,0,0,0,0,0,0,0,320.0,0,0,408,721.9,18.5,31,52.3,0,512.0,,50324,6404292,671842.9,414.4
1405,young,3838,24,9,905,0,31,2,0,112,1647,390,1030,27945936,737785.6,32764,2.5,32.0,1198.0,6631334,13779.8,1450.3,2586.3,8571.4,9545,0,6680924,5681322,0,0,0,0,0,0,0,0,0,0,0,0,320.0,0,0,408,715.6,18.5,31,52.2,0,512.0,,50358,6408634,672310.2,414.7
1406,young,4042,37,8,752,0,22,2,0,115,1648,391,1390,27961572,738301.3,30539,2.5,34.5,1198.0,6635840,13786.5,1450.6,2588.0,8575.0,9551,0,6685505,5685295,0,0,0,0,0,0,0,0,0,0,0,0,320.0,0,0,408,709.3,18.5,31,51.9,0,512.0,,50397,6413001,672776.4,414.9
1407,young,3980,34,9,542,0,29,2,1,108,1610,391,1537,27977166,738810.0,33067,2.5,37.1,1198.0,6640346,13792.3,1451.0,2589.7,8577.8,9553,0,6690069,5689384,0,0,0,0,0,0,0,0,0,0,0,0,320.0,0,0,408,702.6,18.5,31,51.7,0,512.0,,50437,6417375,673243.3,415.2
1408,full-cycle,13040,199,831,0,0,0,2,0,104,1636,385,124,27992854,739328.3,167451,18.7,18.7,1198.0,6646654,13801.1,1451.6,2591.6,8582.9,9571,0,6696439,5695081,1031,7944,2740,132628,36,882,53,0,0,0,1184,1,336.0,6,10,389,763.0,9.4,26,45.6,0,512.0,starved,50532,6423407,673877.7,415.6
1409,young,3224,343,9,480,0,38,2,0,122,1482,399,642,28028336,739842.3,28408,5.7,24.4,1198.0,6651977,13812.0,1451.9,2593.2,8591.0,9629,0,6701786,5698120,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,749.1,7.7,26,42.1,0,512.0,,50554,6428326,674330.8,415.9
1410,young,2921,19,6,301,0,36,2,0,126,1572,399,800,28057836,740587.3,22786,1.8,26.1,1198.0,6656969,13820.4,1452.9,2594.9,8595.9,9629,0,6706825,5702351,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,734.4,7.7,26,42.1,0,512.0,,50589,6433044,674798.2,416.2
1411,young,3471,24,18,398,0,21,2,0,81,2039,398,811,28073397,741089.6,32756,2.4,28.5,1198.0,6661477,13825.6,1453.1,2596.3,8598.9,9629,0,6711388,5706399,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,727.3,7.7,26,42.1,0,512.0,,50619,6437390,675265.1,416.5
1412,young,3482,22,10,455,0,33,2,0,109,1815,395,987,28096554,741592.2,33246,2.5,31.0,1198.0,6666056,13830.3,1453.2,2597.6,8601.6,9629,0,6716015,5710537,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,719.3,7.7,26,42.1,0,512.0,,50651,6441833,675733.9,416.8
1413,young,3400,25,7,208,0,45,2,1,129,1766,395,1154,28110896,742106.5,37889,2.8,33.8,1198.0,6670539,13835.0,1453.4,2598.9,8604.0,9629,0,6720556,5714677,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,712.4,7.7,26,42.1,0,512.0,,50683,6446208,676202.3,417.1
1414,young,4305,298,7,547,0,29,2,0,114,1850,396,1334,28125351,742615.1,37401,2.7,36.5,1198.0,6675025,13840.9,1453.6,2600.3,8607.6,9629,0,6725079,5718509,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,706.3,7.7,26,42.1,0,512.0,,50714,6450577,676671.3,417.4
1415,young,3539,25,10,250,0,22,2,0,89,1748,394,1342,28143918,743124.5,32824,2.5,39.0,1198.0,6679490,13845.2,1453.8,2601.7,8609.6,9631,0,6729602,5722584,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,700.9,7.7,26,42.0,0,512.0,,50750,6454917,677137.8,417.6
1416,young,3784,18,7,411,0,44,2,0,100,1496,392,1634,28157925,743629.1,34789,2.6,41.6,1198.0,6684003,13850.8,1454.5,2603.3,8612.2,9631,0,6734172,5726673,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,694.6,7.7,26,42.0,0,512.0,,50786,6459317,677605.4,417.9
1417,young,3690,133,10,554,0,15,1,1,94,1417,397,1355,28185874,744123.4,30960,2.2,43.8,1198.0,6688513,13857.0,1454.6,2605.2,8615.7,9631,0,6738740,5730672,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,688.8,7.7,26,42.0,0,512.0,,50821,6463679,678071.6,418.2
1418,young,3362,178,10,258,0,15,1,0,68,1155,397,1607,28213689,744601.0,19637,1.4,45.2,1198.0,6693003,13864.6,1454.8,2607.0,8620.0,9631,0,6743290,5734667,0,0,0,0,0,0,0,0,0,0,0,0,338.0,0,0,404,684.1,7.7,26,42.0,0,512.0,,50860,6468035,678537.6,418.5
1419,full-cycle,9616,51,859,0,0,0,2,0,82,1430,385,98,28231140,745171.9,164227,18.5,18.5,1198.0,6698641,13872.3,1455.0,2608.7,8624.8,9665,0,6748974,5739490,910,5505,1966,132871,28,324,80,0,0,0,1155,0,324.0,12,12,385,760.2,19.4,28,48.5,0,512.0,starved,50937,6473489,679118.7,418.8
1420,young,3211,50,7,348,0,37,2,0,101,1941,385,669,28255706,745911.1,38542,5.9,24.4,1198.0,6704493,13880.3,1455.4,2610.4,8630.0,9695,0,6754839,5744168,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,1,406,738.6,16.4,28,46.7,0,512.0,,50952,6478852,679572.7,419.2
1421,young,3445,40,9,443,0,33,2,0,84,1830,387,951,28267516,746396.3,35920,2.7,27.1,1198.0,6708982,13883.9,1455.7,2611.7,8631.2,9697,0,6759371,5748404,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,1,406,731.6,16.4,28,46.6,0,512.0,,50984,6483212,680041.7,419.5
1422,young,3240,24,16,428,0,36,2,0,108,1588,394,970,28280693,746904.8,33718,2.5,29.6,1198.0,6713422,13888.4,1455.9,2613.1,8633.5,9697,0,6763857,5752422,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,2,405,725.5,16.4,28,46.6,0,512.0,,51013,6487555,680511.6,419.7
1423,young,3401,23,8,347,0,22,2,0,78,1696,392,1134,28297653,747415.1,36818,3.0,32.6,1198.0,6717915,13894.7,1456.9,2614.8,8636.3,9703,0,6768392,5756467,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,0,407,719.7,16.4,28,46.3,0,512.0,,51048,6491914,680980.3,420.0
1424,young,3767,42,7,456,0,32,2,1,80,1642,397,1424,28312062,747925.1,33429,2.4,35.0,1198.0,6722400,13900.2,1457.2,2616.3,8639.5,9703,0,6772926,5760463,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,0,407,713.0,16.4,28,46.3,0,512.0,,51081,6496285,681448.9,420.3
1425,young,3680,90,6,446,0,11,2,1,125,1473,397,1440,28325309,748432.4,30746,2.4,37.4,1198.0,6726941,13905.0,1457.3,2617.7,8642.1,9705,0,6777525,5764573,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,0,407,706.6,16.4,28,46.2,0,512.0,,51115,6500697,681917.1,420.6
1426,young,3916,26,8,468,0,37,2,0,115,1568,396,1618,28343073,748943.5,27972,2.0,39.4,1198.0,6731442,13911.6,1457.5,2619.5,8645.8,9705,0,6782077,5768484,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,0,407,701.5,16.4,28,46.2,0,512.0,,51145,6505064,682385.2,420.9
1427,young,4056,26,10,318,0,23,2,0,77,1876,396,1662,28358175,749454.4,24117,1.8,41.2,1198.0,6735947,13917.8,1457.7,2621.0,8649.6,9705,0,6786626,5772388,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,0,407,696.8,16.4,28,46.2,0,512.0,,51175,6509454,682855.2,421.1
1428,young,3799,26,6,400,0,18,2,0,69,1578,400,1612,28376531,749965.1,34781,2.6,43.8,1198.0,6740461,13925.9,1457.9,2622.7,8655.3,9705,0,6791194,5776326,0,0,0,0,0,0,0,0,0,0,0,0,328.0,0,0,407,691.0,16.4,28,46.2,0,512.0,,51207,6513861,683323.3,421.4
1429,full-cycle,18760,32,706,0,0,0,2,1,132,2201,374,155,28404123,750609.0,162672,18.2,18.2,1198.0,6747972,13940.6,1458.5,2625.1,8665.8,9743,0,6798782,5781691,738,7420,2659,107029,32,169,96,0,0,0,7836,0,340.0,12,75,317,621.2,21.4,25,42.5,0,512.0,starved,51301,6521005,684043.8,421.9
1430,young,2920,26,6,405,0,17,2,0,70,1665,384,661,28422352,751227.7,38517,5.6,23.9,1198.0,6752435,13945.8,1458.8,2626.5,8668.5,9765,0,6803268,5785663,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,726.0,21.4,25,41.2,0,512.0,,51310,6525079,684379.9,422.2
1431,young,3140,26,7,504,0,17,2,0,67,1634,389,781,28435131,751705.5,37715,2.9,26.8,1198.0,6756907,13950.7,1458.9,2627.9,8671.1,9767,0,6807776,5789661,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,718.9,21.4,25,41.1,0,512.0,,51337,6529438,684849.0,422.4
1432,young,3346,32,7,429,0,32,2,0,109,1783,391,848,28452846,752213.2,37735,2.8,29.5,1198.0,6761371,13956.7,1459.1,2629.1,8674.8,9767,0,6812294,5793447,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,713.3,21.4,25,41.1,0,512.0,,51372,6533771,685316.4,422.7
1433,young,3756,72,16,503,0,32,2,0,109,1791,391,1180,28469852,752726.9,37121,3.0,32.5,1198.0,6765819,13963.8,1460.9,2630.8,8677.4,9773,0,6816801,5797414,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,1,403,706.5,21.4,25,40.7,0,512.0,,51411,6538105,685783.8,423.0
1434,young,4043,265,7,592,0,36,2,0,110,1757,393,1145,28486087,753233.3,33252,2.5,35.0,1198.0,6770260,13969.6,1461.1,2632.3,8680.7,9775,0,6821305,5801371,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,1,403,700.5,21.4,25,40.6,0,512.0,,51447,6542418,686251.1,423.3
1435,young,3667,144,12,588,0,26,2,0,76,1446,390,1297,28518634,753672.4,27756,2.0,37.1,1198.0,6774901,13980.1,1461.2,2634.0,8688.5,9775,0,6826009,5804332,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,692.9,21.4,25,40.6,0,512.0,,51486,6546881,686716.8,423.5
1436,young,3118,24,7,248,0,27,2,0,100,1366,387,1272,28536342,754250.3,23928,1.7,38.8,1198.0,6779371,13988.8,1461.8,2636.1,8694.0,9775,0,6830540,5808013,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,1,403,688.6,21.4,25,40.6,0,512.0,,51524,6551227,687183.0,423.8
1437,young,3317,25,7,455,0,11,2,0,58,1264,387,1416,28553253,754760.4,22681,1.7,40.5,1198.0,6783860,13996.8,1461.9,2637.5,8699.7,9775,0,6835089,5811784,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,684.8,21.4,25,40.6,0,512.0,,51562,6555595,687649.8,424.1
1438,young,3597,25,8,315,0,35,2,0,112,1386,384,1619,28568526,755270.0,30581,2.3,42.8,1198.0,6788384,14004.1,1462.4,2639.1,8704.1,9775,0,6839665,5815613,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,679.5,21.4,25,40.6,0,512.0,,51593,6560016,688118.5,424.4
1439,young,4414,54,8,670,0,24,1,0,73,1643,387,1840,28584909,755782.5,35037,2.6,45.4,1198.0,6792924,14010.3,1462.6,2640.6,8707.9,9775,0,6844259,5819629,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,673.5,21.4,25,40.6,0,512.0,,51626,6564435,688585.8,424.6
1440,young,4019,148,6,320,0,31,2,0,106,1701,391,1619,28601750,756291.4,29605,2.2,47.5,1198.0,6797471,14016.2,1462.8,2641.9,8711.4,9775,0,6848853,5823608,0,0,0,0,0,0,0,0,0,0,0,1,340.0,0,0,404,668.8,21.4,25,40.6,0,512.0,,51656,6568856,689054.5,424.9
1441,young,4309,47,9,606,0,20,1,1,80,1700,391,1774,28617361,756801.9,28906,2.1,49.7,1198.0,6802055,14026.6,1467.3,2643.5,8715.1,9775,0,6853481,5827579,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,663.5,21.4,25,40.6,0,512.0,,51689,6573311,689523.8,425.2
1442,young,4601,20,7,605,0,41,2,1,122,1891,392,1852,28630937,757313.4,34678,2.6,52.2,1198.0,6806610,14032.1,1467.7,2645.1,8718.1,9775,0,6858084,5831635,0,0,0,0,0,0,0,0,0,0,0,1,340.0,0,0,404,657.3,21.4,25,40.6,0,512.0,,51719,6577747,689991.8,425.5
1443,young,4642,158,9,644,0,38,2,1,128,1650,392,1926,28647829,757822.7,31910,2.3,54.5,1198.0,6811196,14038.4,1467.9,2646.8,8721.8,9775,0,6862721,5835752,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,651.6,21.4,25,40.6,0,512.0,,51756,6582181,690459.1,425.8
1444,young,4108,54,9,442,0,36,2,0,113,1331,393,2049,28663022,758330.9,23706,1.8,56.3,1198.0,6815759,14044.3,1468.1,2648.2,8725.2,9775,0,6867346,5839828,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,646.5,21.4,25,40.6,0,512.0,,51795,6586606,690925.0,426.1
1445,young,4807,32,18,517,0,38,2,0,118,1792,392,2218,28676855,758841.4,30308,2.3,58.6,1198.0,6820363,14049.8,1468.2,2649.8,8728.3,9775,0,6871992,5843985,0,0,0,0,0,0,0,0,0,0,0,1,340.0,0,0,404,640.6,21.4,25,40.6,0,512.0,,51826,6591100,691394.0,426.3
1446,young,5492,738,8,339,0,39,2,0,122,1937,391,2182,28692498,759350.9,34471,2.5,61.1,1198.0,6824980,14055.9,1468.4,2651.5,8731.5,9775,0,6876662,5848162,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,635.3,21.4,25,40.6,0,512.0,,51861,6595578,691861.6,426.6
1447,young,4352,21,8,250,0,20,2,0,83,1813,393,2094,28712025,759859.1,33119,2.5,63.5,1198.0,6829604,14068.2,1474.6,2653.1,8735.2,9775,0,6881342,5852141,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,630.6,21.4,25,40.6,0,512.0,,51898,6600042,692328.1,426.9
1448,young,5170,26,8,529,0,48,1,0,93,2001,392,2365,28728386,760370.2,37111,2.7,66.3,1198.0,6834241,14075.8,1476.9,2654.5,8738.0,9775,0,6886046,5856249,0,0,0,0,0,0,0,0,0,0,0,0,340.0,0,0,404,623.8,21.4,25,40.6,0,514.3,,51937,6604544,692793.3,427.2
